date,height1,height2,in_flow,out_flow
2019-12-02 16:00:00,2.525516666666667,2.5526166666666668,310.74894,283.20288
2019-12-02 17:00:00,2.4981666666666666,2.5255666666666667,308.56378,329.5513383333334
2019-12-02 18:00:00,2.43095,2.4582833333333336,307.7315483333333,348.3274
2019-12-02 19:00:00,2.3779833333333333,2.40575,304.07430999999997,328.7979066666667
2019-12-02 20:00:00,2.32365,2.350283333333333,306.099785,408.63956333333334
2019-12-02 21:00:00,2.1833666666666667,2.2104666666666666,309.523905,426.77790333333337
2019-12-02 22:00:00,2.093,2.11885,307.99649000000005,396.08547999999996
2019-12-02 23:00:00,2.0608333333333335,2.0885166666666666,445.06272333333334,272.231695
2019-12-03 00:00:00,2.1156,2.1401166666666667,448.36017,247.40127833333332
2019-12-03 01:00:00,2.183183333333333,2.2079999999999997,453.29150166666665,213.24596666666667
2019-12-03 02:00:00,2.2617166666666666,2.286016666666667,454.7742716666667,212.13266666666667
2019-12-03 03:00:00,2.35855,2.385083333333333,450.0002416666667,180.28425333333334
2019-12-03 04:00:00,2.4523333333333333,2.4774833333333333,439.6392916666666,185.85616333333334
2019-12-03 05:00:00,2.551416666666667,2.5801000000000003,481.550185,184.486835
2019-12-03 06:00:00,2.6852500000000004,2.7416833333333335,689.473485,220.26769000000002
2019-12-03 07:00:00,2.8197666666666668,2.886216666666667,692.5935716666667,336.0675683333333
2019-12-03 08:00:00,2.8869833333333332,2.960466666666667,683.749785,367.44737333333336
2019-12-03 09:00:00,2.8820333333333332,2.9240500000000003,404.73994166666665,527.0951416666667
2019-12-03 10:00:00,2.725283333333333,2.760266666666667,413.98902999999996,484.74568999999997
2019-12-03 11:00:00,2.6865666666666663,2.7195666666666667,421.77772,329.77310166666666
2019-12-03 12:00:00,2.66465,2.6979166666666665,417.3551683333333,378.55231166666664
2019-12-03 13:00:00,2.6178000000000003,2.652333333333333,415.5173666666667,359.75100000000003
2019-12-03 14:00:00,2.60955,2.6435833333333334,413.57911666666666,318.66707833333334
2019-12-03 15:00:00,2.615933333333333,2.6493166666666665,438.87883166666666,310.245815
2019-12-03 16:00:00,2.59475,2.6295833333333336,478.56271666666663,346.062185
2019-12-03 17:00:00,2.6004,2.632166666666667,414.4442866666667,293.536115
2019-12-03 18:00:00,2.6020333333333334,2.6361666666666665,442.397535,330.40333499999997
2019-12-03 19:00:00,2.5703,2.60345,444.88111000000004,386.51599
2019-12-03 20:00:00,2.509066666666667,2.5415,455.35357166666665,429.85075666666665
2019-12-03 21:00:00,2.460266666666667,2.491966666666667,427.97428666666667,356.96471333333335
2019-12-03 22:00:00,2.422266666666667,2.454216666666667,432.82527500000003,365.91395666666665
2019-12-03 23:00:00,2.4124499999999998,2.4444666666666666,427.10894,289.32515166666667
2019-12-04 00:00:00,2.4426166666666664,2.47545,452.90213,246.35962666666668
2019-12-04 01:00:00,2.5198166666666664,2.5515,460.044915,200.535625
2019-12-04 02:00:00,2.6088999999999998,2.6408666666666667,461.9166416666667,184.75786000000002
2019-12-04 03:00:00,2.7124333333333337,2.7444833333333336,468.28121166666665,167.673745
2019-12-04 04:00:00,2.816016666666667,2.84825,484.74015833333334,169.1027533333333
2019-12-04 05:00:00,2.9123,2.9468166666666664,432.602965,188.74257500000002
2019-12-04 06:00:00,3.0175166666666664,3.0509166666666667,594.8061246794872,262.57304666666664
2019-12-04 07:00:00,3.2150000000000003,3.2178166666666663,492.6977178205128,389.1978633333334
2019-12-04 08:00:00,3.1902,3.149,470.6989033333333,512.6866683333334
2019-12-04 09:00:00,3.0592166666666665,3.0046166666666663,473.9798,527.4721683333333
2019-12-04 10:00:00,2.984366666666667,2.9527,451.50449833333334,368.61051000000003
2019-12-04 11:00:00,2.9943000000000004,2.976783333333333,465.68245,295.2967533333333
2019-12-04 12:00:00,3.0187666666666666,3.0040166666666663,369.09966499999996,346.08218833333336
